product_name,overall_rating,no_ratings,no_reviews,rating,title,review
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,perfect product!,"ordered on 7th, received on the very next day.. super fast delivery. seller is genuine and also the product. no complaints. a product of future. in search of incredible - truly remarkable product by asus. battery can be improved, the only drawback. happy gaming!!!"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,simply awesome,it's far better than other budget gaming laptops belive me guys this is even more powerful than rtx 2050 and some low power rtx 3050 cards. damm ryzen z1 extreme is way powerful also equal to i7-12th gen or above. this is the best mini windows pc. you can add dock station and use it as gaming pc.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,"great product, powerful machine that works well for most aaa games"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,must buy!,"product is good , price is bit high , sd card slot is worse but if we use sd card through otg type c it works but inbuilt sd card slot gives a problem highly disappointed by it , performance is quite good if game is well optimised , good for playing aaa titles presents till now not recommended for upcoming high end game titles"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,really nice,"i ordered asus rog ally z1 extreme on the day it was launched in india, received it the very next day and super excited about the device and its performance already tried fifa 23, assassins creed odyssey and few other games runs like a charm at turbo performance gamepad mode at 120 hz everything about the device is mind blowing except for the battery. since we are paying almost 70k i expected little better battery performance mine gets drained within an hour of gaming at turbo settings. i als...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,superb product. go for it .
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,worth every penny,- as of now the device is performing as expected. it's absolutely a revolutionary hand held device (except for the battery backup). however it is recommended to buy it on sale as asus rog ally x is already launched. also please note that you might get expired warranty status on registering the product. you will have to upload invoice details to get a correct waranty status on asus website.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,classy product,"other than the battery life i have not found any other issues. can play everything i have thrown at it. really impressed how such a small device can throw out so much of power. also, playing some games on low or medium settings does not hamper the quality of the games. you can still play it on high settings but on this screen they all look good. if you wanna conserve battery then do some tinkering, find a mix of medium to low settings of games and then enjoy. otherwise connect the charger, go...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,simply awesome,wow. tried a dozen games and many big aaa games. this thing is just amazing. can easily go 40fps on high settings. that too 1080p. incredible power.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,perfect product!,amazing
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,worth every penny,happy with the purchase
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,3,good,"day 3 of owning the unit. everything seems to be doing well as of now, with few bugs here and there which is to be expected on windows 11.
will come back to give detailed review after using it for few more weeks. whether the controls are still working or not, and in depth review of the product. overall, happy with the item i received for now."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,good choice,"i loved windows handheld gaming as i'm myself a rpg rts gamer and own lot of pc and steam games. i need to upgrade hdd to 2 tb to carry all games in one device. rest get a 4k hdmi cable, a usb c dock with hdmi 60 hz, power delivery usb c port. bluetooth mouse and keyboard and it becomes a gaming cpu with your tv or monitor as real as desktop pc. its a device for people who are more into gadgets and understand being crazy about technology. its not for non gamers or who don't understand complex...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,"great machine to play games. even gta v runs well.
but you can also buy xbox series x or ps5 for much less price."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,wonderful,"does what it says. a complete handheld windows pc. it would have been better if they added a kickstand at the back for when we add keyboard and mouse. adding a trackpad would have been really helpful. battery is very bad. bought it for 51.5k on some offers. for that price im satisfied. but needs a lot of accesories like tv dock and cable, protection case, tempered glass protection.

update -

bought it after a long dilemma between rog ally and legion go. but due to non availability of legion...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,worth every penny,"to anyone considering purchasing the rog ally:

let me start by saying that this device is absolutely incredible, and i'm about to tell you why. firstly, imagine being able to play all your favorite aaa games from the comfort of your bed or sofa, with outstanding visual quality. it's like a gaming miracle!

sure, it's not as simple as plug and play like a psp or nintendo device, but trust me, it's so much more. it's a powerhouse gaming laptop that fits right in your hands, allowing you to...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,mind-blowing purchase,"i love it, it's soo cute and personal and knowing i can do anything on it makes it a great product. yes the battery isn't great but beyond that, it's a great computer under 40k. a samsung tab as a monitor and a bluetooth keyboard really elevates the experience. if you want a pure toy, go for it."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,fabulous!,"the product is awesome, only battery is the main problem, which will be removed in 'rog ally x' i hope, and thanks flipkart, fully new sealed product i got within time."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,excellent,awesome product
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,best in the market!,"excellent, over and above my expectations!!!!!"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,"excellent performance
battery life is bad but that's to be expected
been playing cyberpunk 2077 on it without any lag
be careful of the sd card slot being right behind the exhaust vent hence gets too hot"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,3,just okay,"the sd card reader and less numbers of usb ports are an issue, even there are no solution except graphics card for xg mobile, rest the console is great"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,fabulous!,a great product. beautiful screen and i have loved gaming on this thing. controls and ergonomics are also superb. go for it. one of the best gaming devices i have ever played on.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,fair,there is a lot of lag in most of the games. i think i made a mistake and should gone for laptop instead
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,happy so far - software needs improvements.,"hardware wise this is perfect (except battery life)
software needs a lot of work, so far it might lag, hang or become unresponsive from time to time, but once you boot up your game then the experience is truly amazing.

i hope asus takes note of this and makes a better console like experience with their software."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,good quality product,"pros:
it has made imagine to reality. earlier it was just a think . can we play pc games(aaa) while playing on bed or while travelling while sleeping this has got all of it. 16gb ram amd processor runs game like charm . tried cricket 22, gta 5,forza horizon 5 , harry potter. every aaa games run superb. only last of us require charger to play. so overall a good product with its auora sync lights make it a beast. its updates such like gyro and great ui for the users has given users a great exp...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,very good,"performance wise it's a great machine. tough competition between steam deck and rog ally. i bought this coz it's indian unit and 1 year warranty it covers. but we paid price for it. not much accessories available in market. screen is good, bright. gpu and cpu is powerful enough. no screen guard given. connect your bluetooth keyboard and mouse and it converts into powerful pc. u can do even video editing thanks to its processor and 16gig of ram.
now about cons....... battery backup is almost ...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,fabulous!,"the product itself is amazing. the only issue is that the os isn't optimised for a handheld console. i hope that in the future we get more updates that streamline the os for a better experience. performance is great, no complaints there, the battery life isn't a lot but it's expected for the price. i'll recommend buying it only if you already have a laptop or a pc and a console. if this is your first gaming device, i'd recommend buying a playstation 5 instead."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,just wow!,"absolute level.
only con in my opinion is it's battery."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,super!,"the product is amazing. this review is after using the ally for 2 weeks. runs all my games really well, and avg 45 fps at mid settings easily. batter life is short about 1 hour of intense gameplay, which is in no way bad considering the performance. out the box, i experienced some performance issues and crashes, but all of them went away after a few system updates. now runs smooth as butter."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,super!,"initial impression is positive. it's quite good at what it's made for. i am still learning it as it's my first windows handheld. battery life is as good as new laptop so only time will tell.

will post here for any update/issues."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,i've survey ever windows handheld console that can be bought in india and this is one of the best gaming handheld that operate windows at this price range because unlike steam deck it can run windows by default and can even play all your favorite crack aaa game with offline by free. the only downside is the battery but you can play while plug in by enabled conservation mode.go for it.....
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,what a brilliant device ! i had initial hiccups of windows as usual with any windows device but post update and minor tweaks this runs like a beast 🔥
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,best specs for the money!
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,wonderful,really enjoying the handheld
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,good product
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,excellent,mind blowing performance 🎭
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,"very good device, no need to carry heavy gaming laptop from now on. enjoying playing games on the go."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,wonderful,awesome 👍
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,classy product,received as per the delivery period from flipkart (open box delivery). device takes about an hour to set up and update to current drivers. great performance. battery life could be better for the price point. many websites offer the best configuration to play certain games so do check to find ideal tested settings
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,"great gaming console.. but it's like a mini pc too, which is very useful..all the windows software can be installed in it. and there is no need to carry a laptop. you can use it as an alternative. the only problem is the battery, but if you plug in and use it, then that'ss not a big problem."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,awesome,beast performance
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,very well maintained and designed product...#asus rogally
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,best in the market!,"excellent device, completely changed the way i can game, either as a handheld or on desktop mode( separate hub needed)."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,excellent,"overall good windows handheld gaming device.at initial setup it is must to connect the charger connected to a ups , because if power is disconnected in between setup we need to do the windows setup again. it's a different experience with the device. the battery backup is average other than that there's no issues. it's not a problem for me. thanks flipkart."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,"best handheld devices

battery 🔋 is the only drawback"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,"flipkart gave a lightning fast delivery
to be honest was little bit nervous for this expensive thing
its a portable pc within it
superbly good for travellers who love gaming and for normal gaming stuff too
pair it with a controller and its a pc that can be your playstation
overall awesome
recommend buying an sd card of 1 tb so that you get seamless space for multiple beefy games"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,"this has performed beyond my expectations. if you are confused between steamdeck and rog ally, go for this as this is all in one pocket gaming machine."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,"i always wanted something like this for a long time and since steam deck is not officially sold in india this is the next best thing. it can play all pc games with ease, and you can play for hours (if the charger is plugged in) since it's easy to hold. the display and speakers are so amazing, and i don't think you can find a gaming laptop for the same price that offers the same experience. there were a few times i looked around the room to see where the sound was coming from, yes, the surroun...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,mind-blowing purchase,the asus rog ally is a powerful gaming console that offers top-notch performance with a stunning display and exceptional performance
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,super comfy... dreams come true for every gamer ❤️
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,must buy!,"a powerful handheld device capable of running all aaa titles, batter backup is not great but the performance on this is top notch"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,must buy!,"great one for this price.
plz go for this without any doubt.
can run any game
woooow"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,best in the market!,great product
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,just mind-blowing experience compared to steam deck output capacity
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,simply awesome,love it
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,worth the money,sold my steam deck 256 gb to buy this. don't regret it.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,3,nice,"waste of money. you get the extra bang for the buck with the performance and a killer screen but at what cost? what's the point of a handheld that lasts only 2 hours on battery life? also, windows is a terrible os for a handheld. i ended up nuking windows and running steam os on this. another headache though is getting armoury crate on steam os. couldn't control the wattage so had to end up back on windows which is absolutely useless for a handheld device without a keyboard and a mouse. get a...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific purchase,"if you have that budget no doubt go for this, steam deck, nintendo or any other handheld can never compete to rog ally"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,terrific,"even though this machine is 1st generation but it offers fantabulous performance.
it's new architecture apu is awesome, in almost 90 percent of games i get avg of 50 to 60 fps more over it's portable i can carry it anywhere.

best thing about this device i can do even coding also literally,since its a windows platform you can do whatever you want with it, like you do with a windows laptop or a pc.

if you watch movies and you you do browsing and all literally you can get 7 to 8 hrs of backup...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,worth every penny,"great product, really enjoying since its arrival
thank you asus"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,perfect product!,"hands down the best handheld console till date.
1.feels good in the hand and the display is pretty good, though kinda wished they had opted for an oled panel.
2. performance is on par with gaming laptops in the range.
3. battery life could've been better, or a battery pack kinda accessory would be nice.
4.only one usb c port i mean you'll need an external dock if you wanna charge and access an external storage."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,2,really limited by lack of accessories,"i really hate the fact that asus and flipkart are selling this device without any accessories, there is no case for sale, the rog tetra headphones are not for sale, neither is the dock or controller anywhere to be found, the lack of accessories really limit what the device is capable of, you cant really connect this to your tv and enjoy it without the dock and controller, and carrying it around without case might damage it,

the device itself is great, but for anyone on the fence to purchase ...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,must buy!,good product .but a disadvantage is that there are no doc charger available
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,brilliant device for gaming enthusisast,"a great device in deed, if you have extra money and intended to buy a gaming on the go i would recommend this.

pros :
- great process
- good memory
- i feel its egronomics is better that steam deck
- good screen and color saturation
- windows feel like table in this device as of touch screen
- variable power options for boosting fps
- time to time software updates and firmware updated via armoury crate
- play from various gaming sources like xbox app , steam , epic store , ubisoft , ea ...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,brilliant,awesome product and value for money
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,super!,"great gaming pc under 40k
no one can give you this much fps in this price"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,3,just okay,product was good but sometimes it's lag little bit
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,such a beautiful and amazing piece of tech rog ally is. i am thoroughly enjoying my purchase. i am glad i sold my laptop to buy this handheld.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,perfect product!,"the price to which rog ally (extreme) has dropped makes it a truly value-for-money product. i have most consoles and a good gaming laptop. yet, rog ally finds a prominent place.
gaming laptops are heavy and you can not carry them around very comfortably.
but this one is just around 600 grams, and perfect when you just want to sit on the bed and start playing without disturbing anyone.
i usually play games at 30 fps and sometimes will just stick to 720 fps to conserve battery. the smaller scre...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,brilliant,"awesome ally
mainly for busy gamers"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,great hand held gaming
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,great product,except battery everything is awesome
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,1,waste of money!,"the model shows its out of warranty, and it always get weird static sound from right speaker on boot up after i shut it shutdown for over 3-4 hours and the right speaker completely stops working"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,1,utterly disappointed,"i received this device with high expectations, but right from day one, the battery failed to charge beyond 0%. despite reaching out promptly to both flipkart and asus for assistance, it's been over a week, and there has been no resolution. the delay and lack of effective support have been incredibly frustrating.

given my experience, i would strongly recommend steering clear of this product. save yourself the hassle and look for more reliable alternatives."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,classy product,"amazing. battery wise you can't expect much since any gaming device will consume battery, but if you use it wisely maybe on 15 -20w most of the time, you can get better backup. rest everything is perfect so far. got it at all time low price, worth it, value for money."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,3,does the job,"experience is good battery performance is not good for gaming performance is best.
super"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,best in the market!,"the asus rog ally is a beast of a handheld console, delivering seamless gaming experiences on the go. the amd ryzen z1 extreme processor and 16gb ram ensure lag-free performance. the display is stunning, with crisp graphics and vibrant colors.


conclusion:
the asus rog ally is an excellent choice for gamers seeking a powerful, portable console.
while battery life is a drawback, the overall experience makes it well worth the investment.

recommendation: highly recommended for gamers on-the-go."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,classy product,"very nice handheld.
most of the games run smooth, handy controls, and a nice display."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,perfect product!,amazing product.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,good
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,brilliant,so far so good. received as expected. only thing is the unit looked dirty even though it is new one.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,1,not recommended at all,product stopped accepting charging and now is spoilt after just 7 days of purchase
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,super!,"performance is excellent but battery life is short, although overall it is good."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,worth the money,"i wanted a portable pc, i waited for its release in india i thought it might not be released in india, i bought it in the first few days of its release, i've been using it as my daily pc(for work and occasional gaming) using a usb hub, i had bluetooth driver issue 2 times and asus india had a good support on this device since it has an onsite warranty, i reached out to them on their site about the bluetooth issue and they told me to soft reset it by pressing the power button for 40 seconds it...
read more"
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,working as perfect but comes to battery life need to improve the battery backup.
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,awesome,very good
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,excellent,excellent product but the battery backup can be improved
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,5,highly recommended,"it's the most compact, practical and value for money handheld device i have ever seen."
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,1,not recommended at all,not useful at all. waste of money
asus rog ally amd ryzen z1 octa core extreme - (16 gb/512 gb s...,4.4,732,118,4,good choice,"bought it at launch. living up to my expectations and fulfilling the exact needs i bought it for.
it is absolutely not a product you need unless you want a toy or like in my case it suits your needs.
i needed something portable and my lightweight laptop wasn't as powerful, this while expensive not nearly as expensive as the laptops i was looking at while being extremely portable."
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,worth the money,good at all.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,pretty good,performance is good display is also good.heating issue and charge will 2 hours only
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,does the job,"it's ok with all features.but if you just flip the cover without shut down ,in next opening the system does not responds."
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,mind-blowing purchase,"this is best laptop in this price range, after using 3 months i am adding this review. go for it.."
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,nice,"i bought today...all are good...but sometime my touchpad doesn't work...okay now... let's see what will be happening...
battery is low"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,delightful,"good product, powerful smooth machine
display is good ,, heats up very fast"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,pretty good,good product for all. battery backup is not so good
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,poor thermal management with rest things fine,"the only problem with this laptop is its thermal management which is poorly done. even when doing light tasks its gets certainly warm on the keyboard surface.
rest the processor is good, fine display and the overall software experience.
but avoid buying dell laptops as they will get hot under light to moderate usage which is not expected.
dell should improve its thermal management in laptops."
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,worth every penny,the best product in the best and convenient price with flipkart assurance. i was skeptical about this laptop. but after getting the open box delivery. i m so impressed with this laptop. must buy this product. thank you flipkart
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,great product,"looks very nice
performance is good
i like the design of the laptop
thank you"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,good quality product,nice product i like it.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,wonderful,everything is good. but keyboard backlights is not there in system.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,mind-blowing purchase,overall this is good for students but i am disappointed with battery back-up
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,best in the market!,very very nice
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,wonderful,"dell has long been known for producing reliable and high-performing laptops, and their latest range continues to impress. here's why dell laptops are a solid choice for both professionals and casual users:

1. strong build quality: dell laptops are built to last. whether it's their entry-level models or high-end versions, the craftsmanship feels solid, with sturdy hinges, durable frames, and premium materials. this ensures that your laptop can handle everyday wear and tear with ease.

2. powe...
read more"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,super!,it's very good and classic.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,just wow!,overall a good buy with all latest specs. ideal for office use
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,best in the market!,valuable and nice product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,awesome,nice battery and super display
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,nice,keyboard lights are absent in this model
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,just wow!,very good
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,1,did not meet expectations,very high heat of the battery
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,very good,nice product.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,1,waste of money!,light in keyboard not available. don't buy this laptop
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,highly recommended,best oro
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,good choice,best value
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,brilliant,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,nice,very good 😊
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,worth every penny,"i love this brand bcz all features having, and best quality and good performance"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,3,fair,battery low
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,worth the money,good
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,nice product,amazing product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,pretty good,all about avarage performance.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,1,unsatisfactory,"laptop heating within 5 mins. also fan sound is too loud. totally waste of money. don't buy this laptop.
after just installing one software laptop getting hanged on the first day only."
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,useless product,battery backup very poor
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,2,not good,"no backlight keyboard, no ms office activated, very bad"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,must buy!,gud
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,must buy!,good product.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,must buy!,nice product in right price point go for the brand dell
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,perfect product!,all is well
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,mind-blowing purchase,very good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,value-for-money,well you can purchase it.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,good choice,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,1,terrible product,"keyboard is not working , don't go for dell . very bad , i'm very disappointed 👎"
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,nice product,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,very good,the product is descent in price range.
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,best in the market!,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,perfect product!,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,2,not good,no keyboard light
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,4,pretty good,nice product only battery iss
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,highly recommended,good product
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,1,worthless,heating so faster just in 5 minutes
"dell inspiron 15 with backlit keyboard, intel core i5 12th gen...",4.2,1103,66,5,must buy!,it's good product
